ID,parents,children
10414,great_pret,1
10415,great_pret,1
10416,great_pret,1
10417,great_pret,1
10418,great_pret,1
10419,great_pret,1
10420,great_pret,1
10421,great_pret,1
10422,great_pret,2
10423,great_pret,2
10424,great_pret,2
10425,great_pret,2
10426,great_pret,2
10427,great_pret,2
10428,great_pret,2
10429,great_pret,2
10430,great_pret,2
10431,great_pret,2
10432,great_pret,2
10433,great_pret,2
10434,great_pret,2
10435,great_pret,2
10436,great_pret,2
10437,great_pret,2
10438,great_pret,2
10439,great_pret,2
10440,great_pret,2
10441,great_pret,2
10442,great_pret,2
10443,great_pret,2
10444,great_pret,2
10445,great_pret,2
10446,great_pret,2
10447,great_pret,2
10448,great_pret,2
10449,great_pret,2
10450,great_pret,2
10451,great_pret,2
10452,great_pret,2
10453,great_pret,2
10454,great_pret,2
10455,great_pret,2
10456,great_pret,2
10457,great_pret,2
10458,great_pret,2
10459,great_pret,2
10460,great_pret,2
10461,great_pret,2
10462,great_pret,2
10463,great_pret,2
10464,great_pret,2
10465,great_pret,2
10466,great_pret,2
10467,great_pret,2
10468,great_pret,2
10469,great_pret,2
10470,great_pret,2
10471,great_pret,2
10472,great_pret,2
10473,great_pret,2
10474,great_pret,2
10475,great_pret,2
10476,great_pret,3
10477,great_pret,3
10478,great_pret,3
10479,great_pret,3
10480,great_pret,3
10481,great_pret,3
10482,great_pret,3
10483,great_pret,3
10484,great_pret,3
10485,great_pret,3
10486,great_pret,3
10487,great_pret,3
10488,great_pret,3
10489,great_pret,3
10490,great_pret,3
10491,great_pret,3
10492,great_pret,3
10493,great_pret,3
10494,great_pret,3
10495,great_pret,3
10496,great_pret,3
10497,great_pret,3
10498,great_pret,3
10499,great_pret,3
10500,great_pret,3
10501,great_pret,3
10502,great_pret,3
10503,great_pret,3
10504,great_pret,3
10505,great_pret,3
10506,great_pret,3
10507,great_pret,3
10508,great_pret,3
10509,great_pret,3
10510,great_pret,3
10511,great_pret,3
10512,great_pret,3
10513,great_pret,3
10514,great_pret,3
10515,great_pret,3
10516,great_pret,3
10517,great_pret,3
10518,great_pret,3
10519,great_pret,3
10520,great_pret,3
10521,great_pret,3
10522,great_pret,3
10523,great_pret,3
10524,great_pret,3
10525,great_pret,3
10526,great_pret,3
10527,great_pret,3
10528,great_pret,3
10529,great_pret,3
10530,great_pret,more
10531,great_pret,more
10532,great_pret,more
10533,great_pret,more
10534,great_pret,more
10535,great_pret,more
10536,great_pret,more
10537,great_pret,more
10538,great_pret,more
10539,great_pret,more
10540,great_pret,more
10541,great_pret,more
10542,great_pret,more
10543,great_pret,more
10544,great_pret,more
10545,great_pret,more
10546,great_pret,more
10547,great_pret,more
10548,great_pret,more
10549,great_pret,more
10550,great_pret,more
10551,great_pret,more
10552,great_pret,more
10553,great_pret,more
10554,great_pret,more
10555,great_pret,more
10556,great_pret,more
10557,great_pret,more
10558,great_pret,more
10559,great_pret,more
10560,great_pret,more
10561,great_pret,more
10562,great_pret,more
10563,great_pret,more
10564,great_pret,more
10565,great_pret,more
10566,great_pret,more
10567,great_pret,more
10568,great_pret,more
10569,great_pret,more
10570,great_pret,more
10571,great_pret,more
10572,great_pret,more
10573,great_pret,more
10574,great_pret,more
10575,great_pret,more
10576,great_pret,more
10577,great_pret,more
10578,great_pret,more
10579,great_pret,more
10580,great_pret,more
10581,great_pret,more
10582,great_pret,more
10583,great_pret,more
10584,great_pret,1
10585,great_pret,1
10586,great_pret,1
10587,great_pret,1
10588,great_pret,1
10589,great_pret,1
10590,great_pret,1
10591,great_pret,1
10592,great_pret,1
10593,great_pret,1
10594,great_pret,1
10595,great_pret,1
10596,great_pret,1
10597,great_pret,1
10598,great_pret,1
10599,great_pret,1
10600,great_pret,1
10601,great_pret,1
10602,great_pret,1
10603,great_pret,1
10604,great_pret,1
10605,great_pret,1
10606,great_pret,1
10607,great_pret,1
10608,great_pret,1
10609,great_pret,1
10610,great_pret,1
10611,great_pret,1
10612,great_pret,1
10613,great_pret,1
10614,great_pret,1
10615,great_pret,1
10616,great_pret,1
10617,great_pret,1
10618,great_pret,1
10619,great_pret,1
10620,great_pret,1
10621,great_pret,1
10622,great_pret,1
10623,great_pret,1
10624,great_pret,1
10625,great_pret,1
10626,great_pret,1
10627,great_pret,1
10628,great_pret,1
10629,great_pret,1
10630,great_pret,1
10631,great_pret,1
10632,great_pret,1
10633,great_pret,1
10634,great_pret,1
10635,great_pret,1
10636,great_pret,1
10637,great_pret,1
10638,great_pret,2
10639,great_pret,2
10640,great_pret,2
10641,great_pret,2
10642,great_pret,2
10643,great_pret,2
10644,great_pret,2
10645,great_pret,2
10646,great_pret,2
10647,great_pret,2
10648,great_pret,2
10649,great_pret,2
10650,great_pret,2
10651,great_pret,2
10652,great_pret,2
10653,great_pret,2
10654,great_pret,2
10655,great_pret,2
10656,great_pret,2
10657,great_pret,2
10658,great_pret,2
10659,great_pret,2
10660,great_pret,2
10661,great_pret,2
10662,great_pret,2
10663,great_pret,2
10664,great_pret,2
10665,great_pret,2
10666,great_pret,2
10667,great_pret,2
10668,great_pret,2
10669,great_pret,2
10670,great_pret,2
10671,great_pret,2
10672,great_pret,2
10673,great_pret,2
10674,great_pret,2
10675,great_pret,2
10676,great_pret,2
10677,great_pret,2
10678,great_pret,2
10679,great_pret,2
10680,great_pret,2
10681,great_pret,2
10682,great_pret,2
10683,great_pret,2
10684,great_pret,2
10685,great_pret,2
10686,great_pret,2
10687,great_pret,2
10688,great_pret,2
10689,great_pret,2
10690,great_pret,2
10691,great_pret,2
10692,great_pret,3
10693,great_pret,3
10694,great_pret,3
10695,great_pret,3
10696,great_pret,3
10697,great_pret,3
10698,great_pret,3
10699,great_pret,3
10700,great_pret,3
10701,great_pret,3
10702,great_pret,3
10703,great_pret,3
10704,great_pret,3
10705,great_pret,3
10706,great_pret,3
10707,great_pret,3
10708,great_pret,3
10709,great_pret,3
10710,great_pret,3
10711,great_pret,3
10712,great_pret,3
10713,great_pret,3
10714,great_pret,3
10715,great_pret,3
10716,great_pret,3
10717,great_pret,3
10718,great_pret,3
10719,great_pret,3
10720,great_pret,3
10721,great_pret,3
10722,great_pret,3
10723,great_pret,3
10724,great_pret,3
10725,great_pret,3
10726,great_pret,3
10727,great_pret,3
10728,great_pret,3
10729,great_pret,3
10730,great_pret,3
10731,great_pret,3
10732,great_pret,3
10733,great_pret,3
10734,great_pret,3
10735,great_pret,3
10736,great_pret,3
10737,great_pret,3
10738,great_pret,3
10739,great_pret,3
10740,great_pret,3
10741,great_pret,3
10742,great_pret,3
10743,great_pret,3
10744,great_pret,3
10745,great_pret,3
10746,great_pret,more
10747,great_pret,more
10748,great_pret,more
10749,great_pret,more
10750,great_pret,more
10751,great_pret,more
10752,great_pret,more
10753,great_pret,more
10754,great_pret,more
10755,great_pret,more
10756,great_pret,more
10757,great_pret,more
10758,great_pret,more
10759,great_pret,more
10760,great_pret,more
10761,great_pret,more
10762,great_pret,more
10763,great_pret,more
10764,great_pret,more
10765,great_pret,more
10766,great_pret,more
10767,great_pret,more
10768,great_pret,more
10769,great_pret,more
10770,great_pret,more
10771,great_pret,more
10772,great_pret,more
10773,great_pret,more
10774,great_pret,more
10775,great_pret,more
10776,great_pret,more
10777,great_pret,more
10778,great_pret,more
10779,great_pret,more
10780,great_pret,more
10781,great_pret,more
10782,great_pret,more
10783,great_pret,more
10784,great_pret,more
10785,great_pret,more
10786,great_pret,more
10787,great_pret,more
10788,great_pret,more
10789,great_pret,more
10790,great_pret,more
10791,great_pret,more
10792,great_pret,more
10793,great_pret,more
10794,great_pret,more
10795,great_pret,more
10796,great_pret,more
10797,great_pret,more
10798,great_pret,more
10799,great_pret,more
10800,great_pret,1
10801,great_pret,1
10802,great_pret,1
10803,great_pret,1
10804,great_pret,1
10805,great_pret,1
10806,great_pret,1
10807,great_pret,1
10808,great_pret,1
10809,great_pret,1
10810,great_pret,1
10811,great_pret,1
10812,great_pret,1
10813,great_pret,1
10814,great_pret,1
10815,great_pret,1
10816,great_pret,1
10817,great_pret,1
10818,great_pret,1
10819,great_pret,1
10820,great_pret,1
10821,great_pret,1
10822,great_pret,1
10823,great_pret,1
10824,great_pret,1
10825,great_pret,1
10826,great_pret,1
10827,great_pret,1
10828,great_pret,1
10829,great_pret,1
10830,great_pret,1
10831,great_pret,1
10832,great_pret,1
10833,great_pret,1
10834,great_pret,1
10835,great_pret,1
10836,great_pret,1
10837,great_pret,1
10838,great_pret,1
10839,great_pret,1
10840,great_pret,1
10841,great_pret,1
10842,great_pret,1
10843,great_pret,1
10844,great_pret,1
10845,great_pret,1
10846,great_pret,1
10847,great_pret,1
10848,great_pret,1
10849,great_pret,1
10850,great_pret,1
10851,great_pret,1
10852,great_pret,1
10853,great_pret,1
10854,great_pret,2
10855,great_pret,2
10856,great_pret,2
10857,great_pret,2
10858,great_pret,2
10859,great_pret,2
10860,great_pret,2
10861,great_pret,2
10862,great_pret,2
10863,great_pret,2
10864,great_pret,2
10865,great_pret,2
10866,great_pret,2
10867,great_pret,2
10868,great_pret,2
10869,great_pret,2
10870,great_pret,2
10871,great_pret,2
10872,great_pret,2
10873,great_pret,2
10874,great_pret,2
10875,great_pret,2
10876,great_pret,2
10877,great_pret,2
10878,great_pret,2
10879,great_pret,2
10880,great_pret,2
10881,great_pret,2
10882,great_pret,2
10883,great_pret,2
10884,great_pret,2
10885,great_pret,2
10886,great_pret,2
10887,great_pret,2
10888,great_pret,2
10889,great_pret,2
10890,great_pret,2
10891,great_pret,2
10892,great_pret,2
10893,great_pret,2
10894,great_pret,2
10895,great_pret,2
10896,great_pret,2
10897,great_pret,2
10898,great_pret,2
10899,great_pret,2
10900,great_pret,2
10901,great_pret,2
10902,great_pret,2
10903,great_pret,2
10904,great_pret,2
10905,great_pret,2
10906,great_pret,2
10907,great_pret,2
10908,great_pret,3
10909,great_pret,3
10910,great_pret,3
10911,great_pret,3
10912,great_pret,3
10913,great_pret,3
10914,great_pret,3
10915,great_pret,3
10916,great_pret,3
10917,great_pret,3
10918,great_pret,3
10919,great_pret,3
10920,great_pret,3
10921,great_pret,3
10922,great_pret,3
10923,great_pret,3
10924,great_pret,3
10925,great_pret,3
10926,great_pret,3
10927,great_pret,3
10928,great_pret,3
10929,great_pret,3
10930,great_pret,3
10931,great_pret,3
10932,great_pret,3
10933,great_pret,3
10934,great_pret,3
10935,great_pret,3
10936,great_pret,3
10937,great_pret,3
10938,great_pret,3
10939,great_pret,3
10940,great_pret,3
10941,great_pret,3
10942,great_pret,3
10943,great_pret,3
10944,great_pret,3
10945,great_pret,3
10946,great_pret,3
10947,great_pret,3
10948,great_pret,3
10949,great_pret,3
10950,great_pret,3
10951,great_pret,3
10952,great_pret,3
10953,great_pret,3
10954,great_pret,3
10955,great_pret,3
10956,great_pret,3
10957,great_pret,3
10958,great_pret,3
10959,great_pret,3
10960,great_pret,3
10961,great_pret,3
10962,great_pret,more
10963,great_pret,more
10964,great_pret,more
10965,great_pret,more
10966,great_pret,more
10967,great_pret,more
10968,great_pret,more
10969,great_pret,more
10970,great_pret,more
10971,great_pret,more
10972,great_pret,more
10973,great_pret,more
10974,great_pret,more
10975,great_pret,more
10976,great_pret,more
10977,great_pret,more
10978,great_pret,more
10979,great_pret,more
10980,great_pret,more
10981,great_pret,more
10982,great_pret,more
10983,great_pret,more
10984,great_pret,more
10985,great_pret,more
10986,great_pret,more
10987,great_pret,more
10988,great_pret,more
10989,great_pret,more
10990,great_pret,more
10991,great_pret,more
10992,great_pret,more
10993,great_pret,more
10994,great_pret,more
10995,great_pret,more
10996,great_pret,more
10997,great_pret,more
10998,great_pret,more
10999,great_pret,more
11000,great_pret,more
11001,great_pret,more
11002,great_pret,more
11003,great_pret,more
11004,great_pret,more
11005,great_pret,more
11006,great_pret,more
11007,great_pret,more
11008,great_pret,more
11009,great_pret,more
11010,great_pret,more
11011,great_pret,more
11012,great_pret,more
11013,great_pret,more
11014,great_pret,more
11015,great_pret,more
11016,great_pret,1
11017,great_pret,1
11018,great_pret,1
11019,great_pret,1
11020,great_pret,1
11021,great_pret,1
11022,great_pret,1
11023,great_pret,1
11024,great_pret,1
11025,great_pret,1
11026,great_pret,1
11027,great_pret,1
11028,great_pret,1
11029,great_pret,1
11030,great_pret,1
11031,great_pret,1
11032,great_pret,1
11033,great_pret,1
11034,great_pret,1
11035,great_pret,1
11036,great_pret,1
11037,great_pret,1
11038,great_pret,1
11039,great_pret,1
11040,great_pret,1
11041,great_pret,1
11042,great_pret,1
11043,great_pret,1
11044,great_pret,1
11045,great_pret,1
11046,great_pret,1
11047,great_pret,1
11048,great_pret,1
11049,great_pret,1
11050,great_pret,1
11051,great_pret,1
11052,great_pret,1
11053,great_pret,1
11054,great_pret,1
11055,great_pret,1
11056,great_pret,1
11057,great_pret,1
11058,great_pret,1
11059,great_pret,1
11060,great_pret,1
11061,great_pret,1
11062,great_pret,1
11063,great_pret,1
11064,great_pret,1
11065,great_pret,1
11066,great_pret,1
11067,great_pret,1
11068,great_pret,1
11069,great_pret,1
11070,great_pret,2
11071,great_pret,2
11072,great_pret,2
11073,great_pret,2
11074,great_pret,2
11075,great_pret,2
11076,great_pret,2
11077,great_pret,2
11078,great_pret,2
11079,great_pret,2
11080,great_pret,2
11081,great_pret,2
11082,great_pret,2
11083,great_pret,2
11084,great_pret,2
11085,great_pret,2
11086,great_pret,2
11087,great_pret,2
11088,great_pret,2
11089,great_pret,2
11090,great_pret,2
11091,great_pret,2
11092,great_pret,2
11093,great_pret,2
11094,great_pret,2
11095,great_pret,2
11096,great_pret,2
11097,great_pret,2
11098,great_pret,2
11099,great_pret,2
11100,great_pret,2
11101,great_pret,2
11102,great_pret,2
11103,great_pret,2
11104,great_pret,2
11105,great_pret,2
11106,great_pret,2
11107,great_pret,2
11108,great_pret,2
11109,great_pret,2
11110,great_pret,2
11111,great_pret,2
11112,great_pret,2
11113,great_pret,2
11114,great_pret,2
11115,great_pret,2
11116,great_pret,2
11117,great_pret,2
11118,great_pret,2
11119,great_pret,2
11120,great_pret,2
11121,great_pret,2
11122,great_pret,2
11123,great_pret,2
11124,great_pret,3
11125,great_pret,3
11126,great_pret,3
11127,great_pret,3
11128,great_pret,3
11129,great_pret,3
11130,great_pret,3
11131,great_pret,3
11132,great_pret,3
11133,great_pret,3
11134,great_pret,3
11135,great_pret,3
11136,great_pret,3
11137,great_pret,3
11138,great_pret,3
11139,great_pret,3
11140,great_pret,3
11141,great_pret,3
11142,great_pret,3
11143,great_pret,3
11144,great_pret,3
11145,great_pret,3
11146,great_pret,3
11147,great_pret,3
11148,great_pret,3
11149,great_pret,3
11150,great_pret,3
11151,great_pret,3
11152,great_pret,3
11153,great_pret,3
11154,great_pret,3
11155,great_pret,3
11156,great_pret,3
11157,great_pret,3
11158,great_pret,3
11159,great_pret,3
11160,great_pret,3
11161,great_pret,3
11162,great_pret,3
11163,great_pret,3
11164,great_pret,3
11165,great_pret,3
11166,great_pret,3
11167,great_pret,3
11168,great_pret,3
11169,great_pret,3
11170,great_pret,3
11171,great_pret,3
11172,great_pret,3
11173,great_pret,3
11174,great_pret,3
11175,great_pret,3
11176,great_pret,3
11177,great_pret,3
11178,great_pret,more
11179,great_pret,more
11180,great_pret,more
11181,great_pret,more
11182,great_pret,more
11183,great_pret,more
11184,great_pret,more
11185,great_pret,more
11186,great_pret,more
11187,great_pret,more
11188,great_pret,more
11189,great_pret,more
11190,great_pret,more
11191,great_pret,more
11192,great_pret,more
11193,great_pret,more
11194,great_pret,more
11195,great_pret,more
11196,great_pret,more
11197,great_pret,more
11198,great_pret,more
11199,great_pret,more
11200,great_pret,more
11201,great_pret,more
11202,great_pret,more
11203,great_pret,more
11204,great_pret,more
11205,great_pret,more
11206,great_pret,more
11207,great_pret,more
11208,great_pret,more
11209,great_pret,more
11210,great_pret,more
11211,great_pret,more
11212,great_pret,more
11213,great_pret,more
11214,great_pret,more
11215,great_pret,more
11216,great_pret,more
11217,great_pret,more
11218,great_pret,more
11219,great_pret,more
11220,great_pret,more
11221,great_pret,more
11222,great_pret,more
11223,great_pret,more
11224,great_pret,more
11225,great_pret,more
11226,great_pret,more
11227,great_pret,more
11228,great_pret,more
11229,great_pret,more
11230,great_pret,more
11231,great_pret,more
11232,great_pret,1
11233,great_pret,1
11234,great_pret,1
11235,great_pret,1
11236,great_pret,1
11237,great_pret,1
11238,great_pret,1
11239,great_pret,1
11240,great_pret,1
11241,great_pret,1
11242,great_pret,1
11243,great_pret,1
11244,great_pret,1
11245,great_pret,1
11246,great_pret,1
11247,great_pret,1
11248,great_pret,1
11249,great_pret,1
11250,great_pret,1
11251,great_pret,1
11252,great_pret,1
11253,great_pret,1
11254,great_pret,1
11255,great_pret,1
11256,great_pret,1
11257,great_pret,1
11258,great_pret,1
11259,great_pret,1
11260,great_pret,1
11261,great_pret,1
11262,great_pret,1
11263,great_pret,1
11264,great_pret,1
11265,great_pret,1
11266,great_pret,1
11267,great_pret,1
11268,great_pret,1
11269,great_pret,1
11270,great_pret,1
11271,great_pret,1
11272,great_pret,1
11273,great_pret,1
11274,great_pret,1
11275,great_pret,1
11276,great_pret,1
11277,great_pret,1
11278,great_pret,1
11279,great_pret,1
11280,great_pret,1
11281,great_pret,1
11282,great_pret,1
11283,great_pret,1
11284,great_pret,1
11285,great_pret,1
11286,great_pret,2
11287,great_pret,2
11288,great_pret,2
11289,great_pret,2
11290,great_pret,2
11291,great_pret,2
11292,great_pret,2
11293,great_pret,2
11294,great_pret,2
11295,great_pret,2
11296,great_pret,2
11297,great_pret,2
11298,great_pret,2
11299,great_pret,2
11300,great_pret,2
11301,great_pret,2
11302,great_pret,2
11303,great_pret,2
11304,great_pret,2
11305,great_pret,2
11306,great_pret,2
11307,great_pret,2
11308,great_pret,2
11309,great_pret,2
11310,great_pret,2
11311,great_pret,2
11312,great_pret,2
11313,great_pret,2
11314,great_pret,2
11315,great_pret,2
11316,great_pret,2
11317,great_pret,2
11318,great_pret,2
11319,great_pret,2
11320,great_pret,2
11321,great_pret,2
11322,great_pret,2
11323,great_pret,2
11324,great_pret,2
11325,great_pret,2
11326,great_pret,2
11327,great_pret,2
11328,great_pret,2
11329,great_pret,2
11330,great_pret,2
11331,great_pret,2
11332,great_pret,2
11333,great_pret,2
11334,great_pret,2
11335,great_pret,2
11336,great_pret,2
11337,great_pret,2
11338,great_pret,2
11339,great_pret,2
11340,great_pret,3
11341,great_pret,3
11342,great_pret,3
11343,great_pret,3
11344,great_pret,3
11345,great_pret,3
11346,great_pret,3
11347,great_pret,3
11348,great_pret,3
11349,great_pret,3
11350,great_pret,3
11351,great_pret,3
11352,great_pret,3
11353,great_pret,3
11354,great_pret,3
11355,great_pret,3
11356,great_pret,3
11357,great_pret,3
11358,great_pret,3
11359,great_pret,3
11360,great_pret,3
11361,great_pret,3
11362,great_pret,3
11363,great_pret,3
11364,great_pret,3
11365,great_pret,3
11366,great_pret,3
11367,great_pret,3
11368,great_pret,3
11369,great_pret,3
11370,great_pret,3
11371,great_pret,3
11372,great_pret,3
11373,great_pret,3
11374,great_pret,3
11375,great_pret,3
11376,great_pret,3
11377,great_pret,3
11378,great_pret,3
11379,great_pret,3
11380,great_pret,3
11381,great_pret,3
11382,great_pret,3
11383,great_pret,3
11384,great_pret,3
11385,great_pret,3
11386,great_pret,3
11387,great_pret,3
11388,great_pret,3
11389,great_pret,3
11390,great_pret,3
11391,great_pret,3
11392,great_pret,3
11393,great_pret,3
11394,great_pret,more
11395,great_pret,more
11396,great_pret,more
11397,great_pret,more
11398,great_pret,more
11399,great_pret,more
11400,great_pret,more
11401,great_pret,more
11402,great_pret,more
11403,great_pret,more
11404,great_pret,more
11405,great_pret,more
11406,great_pret,more
11407,great_pret,more
11408,great_pret,more
11409,great_pret,more
11410,great_pret,more
11411,great_pret,more
11412,great_pret,more
11413,great_pret,more
11414,great_pret,more
11415,great_pret,more
11416,great_pret,more
11417,great_pret,more
11418,great_pret,more
11419,great_pret,more
11420,great_pret,more
11421,great_pret,more
11422,great_pret,more
11423,great_pret,more
11424,great_pret,more
11425,great_pret,more
11426,great_pret,more
11427,great_pret,more
11428,great_pret,more
11429,great_pret,more
11430,great_pret,more
11431,great_pret,more
11432,great_pret,more
11433,great_pret,more
11434,great_pret,more
11435,great_pret,more
11436,great_pret,more
11437,great_pret,more
11438,great_pret,more
11439,great_pret,more
11440,great_pret,more
11441,great_pret,more
11442,great_pret,more
11443,great_pret,more
11444,great_pret,more
11445,great_pret,more
11446,great_pret,more
11447,great_pret,more
11448,great_pret,1
11449,great_pret,1
11450,great_pret,1
11451,great_pret,1
11452,great_pret,1
11453,great_pret,1
11454,great_pret,1
11455,great_pret,1
11456,great_pret,1
11457,great_pret,1
11458,great_pret,1
11459,great_pret,1
11460,great_pret,1
11461,great_pret,1
11462,great_pret,1
11463,great_pret,1
11464,great_pret,1
11465,great_pret,1
11466,great_pret,1
11467,great_pret,1
11468,great_pret,1
11469,great_pret,1
11470,great_pret,1
11471,great_pret,1
11472,great_pret,1
11473,great_pret,1
11474,great_pret,1
11475,great_pret,1
11476,great_pret,1
11477,great_pret,1
11478,great_pret,1
11479,great_pret,1
11480,great_pret,1
11481,great_pret,1
11482,great_pret,1
11483,great_pret,1
11484,great_pret,1
11485,great_pret,1
11486,great_pret,1
11487,great_pret,1
11488,great_pret,1
11489,great_pret,1
11490,great_pret,1
11491,great_pret,1
11492,great_pret,1
11493,great_pret,1
11494,great_pret,1
11495,great_pret,1
11496,great_pret,1
11497,great_pret,1
11498,great_pret,1
11499,great_pret,1
11500,great_pret,1
11501,great_pret,1
11502,great_pret,2
11503,great_pret,2
11504,great_pret,2
11505,great_pret,2
11506,great_pret,2
11507,great_pret,2
11508,great_pret,2
11509,great_pret,2
11510,great_pret,2
11511,great_pret,2
11512,great_pret,2
11513,great_pret,2
11514,great_pret,2
11515,great_pret,2
11516,great_pret,2
11517,great_pret,2
11518,great_pret,2
11519,great_pret,2
11520,great_pret,2
11521,great_pret,2
11522,great_pret,2
11523,great_pret,2
11524,great_pret,2
11525,great_pret,2
11526,great_pret,2
11527,great_pret,2
11528,great_pret,2
11529,great_pret,2
11530,great_pret,2
11531,great_pret,2
11532,great_pret,2
11533,great_pret,2
11534,great_pret,2
11535,great_pret,2
11536,great_pret,2
11537,great_pret,2
11538,great_pret,2
11539,great_pret,2
11540,great_pret,2
11541,great_pret,2
11542,great_pret,2
11543,great_pret,2
11544,great_pret,2
11545,great_pret,2
11546,great_pret,2
11547,great_pret,2
11548,great_pret,2
11549,great_pret,2
11550,great_pret,2
11551,great_pret,2
11552,great_pret,2
11553,great_pret,2
11554,great_pret,2
11555,great_pret,2
11556,great_pret,3
11557,great_pret,3
11558,great_pret,3
11559,great_pret,3
11560,great_pret,3
11561,great_pret,3
11562,great_pret,3
11563,great_pret,3
11564,great_pret,3
11565,great_pret,3
11566,great_pret,3
11567,great_pret,3
11568,great_pret,3
11569,great_pret,3
11570,great_pret,3
11571,great_pret,3
11572,great_pret,3
11573,great_pret,3
11574,great_pret,3
11575,great_pret,3
11576,great_pret,3
11577,great_pret,3
11578,great_pret,3
11579,great_pret,3
11580,great_pret,3
11581,great_pret,3
11582,great_pret,3
11583,great_pret,3
11584,great_pret,3
11585,great_pret,3
11586,great_pret,3
11587,great_pret,3
11588,great_pret,3
11589,great_pret,3
11590,great_pret,3
11591,great_pret,3
11592,great_pret,3
11593,great_pret,3
11594,great_pret,3
11595,great_pret,3
11596,great_pret,3
11597,great_pret,3
11598,great_pret,3
11599,great_pret,3
11600,great_pret,3
11601,great_pret,3
11602,great_pret,3
11603,great_pret,3
11604,great_pret,3
11605,great_pret,3
11606,great_pret,3
11607,great_pret,3
11608,great_pret,3
11609,great_pret,3
11610,great_pret,more
11611,great_pret,more
11612,great_pret,more
11613,great_pret,more
11614,great_pret,more
11615,great_pret,more
11616,great_pret,more
11617,great_pret,more
11618,great_pret,more
11619,great_pret,more
11620,great_pret,more
11621,great_pret,more
11622,great_pret,more
11623,great_pret,more
11624,great_pret,more
11625,great_pret,more
11626,great_pret,more
11627,great_pret,more
11628,great_pret,more
11629,great_pret,more
11630,great_pret,more
11631,great_pret,more
11632,great_pret,more
11633,great_pret,more
11634,great_pret,more
11635,great_pret,more
11636,great_pret,more
11637,great_pret,more
11638,great_pret,more
11639,great_pret,more
11640,great_pret,more
11641,great_pret,more
11642,great_pret,more
11643,great_pret,more
11644,great_pret,more
11645,great_pret,more
11646,great_pret,more
11647,great_pret,more
11648,great_pret,more
11649,great_pret,more
11650,great_pret,more
11651,great_pret,more
11652,great_pret,more
11653,great_pret,more
11654,great_pret,more
11655,great_pret,more
11656,great_pret,more
11657,great_pret,more
11658,great_pret,more
11659,great_pret,more
11660,great_pret,more
11661,great_pret,more
11662,great_pret,more
11663,great_pret,more
11664,great_pret,1
11665,great_pret,1
11666,great_pret,1
11667,great_pret,1
11668,great_pret,1
11669,great_pret,1
11670,great_pret,1
11671,great_pret,1
11672,great_pret,1
11673,great_pret,1
11674,great_pret,1
11675,great_pret,1
11676,great_pret,1
11677,great_pret,1
11678,great_pret,1
11679,great_pret,1
11680,great_pret,1
11681,great_pret,1
11682,great_pret,1
11683,great_pret,1
11684,great_pret,1
11685,great_pret,1
11686,great_pret,1
11687,great_pret,1
11688,great_pret,1
11689,great_pret,1
11690,great_pret,1
11691,great_pret,1
11692,great_pret,1
11693,great_pret,1
11694,great_pret,1
11695,great_pret,1
11696,great_pret,1
11697,great_pret,1
11698,great_pret,1
11699,great_pret,1
11700,great_pret,1
11701,great_pret,1
11702,great_pret,1
11703,great_pret,1
11704,great_pret,1
11705,great_pret,1
11706,great_pret,1
11707,great_pret,1
11708,great_pret,1
11709,great_pret,1
11710,great_pret,1
11711,great_pret,1
11712,great_pret,1
11713,great_pret,1
11714,great_pret,1
11715,great_pret,1
11716,great_pret,1
11717,great_pret,1
11718,great_pret,2
11719,great_pret,2
11720,great_pret,2
11721,great_pret,2
11722,great_pret,2
11723,great_pret,2
11724,great_pret,2
11725,great_pret,2
11726,great_pret,2
11727,great_pret,2
11728,great_pret,2
11729,great_pret,2
11730,great_pret,2
11731,great_pret,2
11732,great_pret,2
11733,great_pret,2
11734,great_pret,2
11735,great_pret,2
11736,great_pret,2
11737,great_pret,2
11738,great_pret,2
11739,great_pret,2
11740,great_pret,2
11741,great_pret,2
11742,great_pret,2
11743,great_pret,2
11744,great_pret,2
11745,great_pret,2
11746,great_pret,2
11747,great_pret,2
11748,great_pret,2
11749,great_pret,2
11750,great_pret,2
11751,great_pret,2
11752,great_pret,2
11753,great_pret,2
11754,great_pret,2
11755,great_pret,2
11756,great_pret,2
11757,great_pret,2
11758,great_pret,2
11759,great_pret,2
11760,great_pret,2
11761,great_pret,2
11762,great_pret,2
11763,great_pret,2
11764,great_pret,2
11765,great_pret,2
11766,great_pret,2
11767,great_pret,2
11768,great_pret,2
11769,great_pret,2
11770,great_pret,2
11771,great_pret,2
11772,great_pret,3
11773,great_pret,3
11774,great_pret,3
11775,great_pret,3
11776,great_pret,3
11777,great_pret,3
11778,great_pret,3
11779,great_pret,3
11780,great_pret,3
11781,great_pret,3
11782,great_pret,3
11783,great_pret,3
11784,great_pret,3
11785,great_pret,3
11786,great_pret,3
11787,great_pret,3
11788,great_pret,3
11789,great_pret,3
11790,great_pret,3
11791,great_pret,3
11792,great_pret,3
11793,great_pret,3
11794,great_pret,3
11795,great_pret,3
11796,great_pret,3
11797,great_pret,3
11798,great_pret,3
11799,great_pret,3
11800,great_pret,3
11801,great_pret,3
11802,great_pret,3
11803,great_pret,3
11804,great_pret,3
11805,great_pret,3
11806,great_pret,3
11807,great_pret,3
11808,great_pret,3
11809,great_pret,3
11810,great_pret,3
11811,great_pret,3
11812,great_pret,3
